2017-01-04 23:51:48,757 [INFO] Training: ...king/data/epinion/train0.2_folder_1, Testing:: ...nking/data/epinion/test0.2_folder_1.
2017-01-04 23:51:50,009 [DEBUG] User amount: 38451, item amount: 123271
2017-01-04 23:51:50,009 [DEBUG] Rate amount: 531860, scales: {1.0}
2017-01-04 23:51:50,611 [DEBUG] User amount: 38451, item amount: 123271
2017-01-04 23:51:50,611 [DEBUG] Rate amount: 113693, scales: {1.0}
2017-01-04 23:51:51,019 [INFO] RankMBPR: 30,5.0E-4,0.35,0.35,500,10,1600,100,1.0
[INFO ] 244	Cold:0.009906,0.008054,0.031626,0.052754,0.538022,0.019624,0.030135,0.029318,-1
[INFO ] 249	Whole:0.027294,0.022259,0.032883,0.052665,0.586406,0.022935,0.039807,0.072716,-1
[INFO ] 249	Cold:0.010411,0.008180,0.033563,0.053552,0.538653,0.019867,0.030555,0.029551,-1
[INFO ] 254	Whole:0.027221,0.022361,0.032838,0.053163,0.586631,0.022914,0.039902,0.072632,-1
[INFO ] 254	Cold:0.010383,0.008264,0.033544,0.054635,0.539284,0.019974,0.030872,0.029733,-1
[INFO ] 259	Whole:0.027245,0.022488,0.032686,0.053349,0.586857,0.022945,0.039951,0.072481,-1
[INFO ] 259	Cold:0.010467,0.008306,0.033567,0.055159,0.539284,0.019977,0.030976,0.029687,-1
[INFO ] 264	Whole:0.027262,0.022324,0.032881,0.053194,0.586590,0.022920,0.039850,0.072151,-1
[INFO ] 264	Cold:0.010495,0.008335,0.033179,0.054733,0.539355,0.020347,0.031230,0.030227,-1
[INFO ] 269	Whole:0.027639,0.022378,0.033198,0.053331,0.586611,0.023250,0.040215,0.073183,-1
[INFO ] 269	Cold:0.010383,0.008306,0.033319,0.054619,0.539144,0.020653,0.031465,0.030653,-1
[INFO ] 274	Whole:0.027721,0.022607,0.033484,0.053997,0.587185,0.023373,0.040527,0.073439,-1
[INFO ] 274	Cold:0.010551,0.008587,0.034114,0.056416,0.540337,0.020873,0.032083,0.030910,-1
[INFO ] 279	Whole:0.027721,0.022652,0.033549,0.054226,0.587574,0.023401,0.040607,0.073443,-1
[INFO ] 279	Cold:0.010804,0.008559,0.034804,0.056306,0.540267,0.021031,0.032190,0.031035,-1
[INFO ] 284	Whole:0.027573,0.022730,0.033583,0.054427,0.587554,0.023463,0.040698,0.073295,-1
[INFO ] 284	Cold:0.010832,0.008559,0.035373,0.056166,0.540477,0.021270,0.032402,0.031528,-1
[INFO ] 289	Whole:0.027483,0.022726,0.033799,0.054462,0.587533,0.023696,0.040874,0.073590,-1
[INFO ] 289	Cold:0.011169,0.008559,0.036306,0.056126,0.540407,0.021903,0.032917,0.032313,-1
[INFO ] 294	Whole:0.027803,0.022697,0.033962,0.054308,0.587472,0.023541,0.040680,0.072952,-1
[INFO ] 294	Cold:0.011000,0.008559,0.035747,0.056060,0.540477,0.021832,0.032832,0.032218,-1
[INFO ] 299	Whole:0.027934,0.022681,0.034166,0.054317,0.587144,0.023622,0.040769,0.073379,-1
[INFO ] 299	Cold:0.011085,0.008629,0.035840,0.056672,0.540617,0.021749,0.032909,0.032265,-1
[INFO ] 304	Whole:0.027672,0.022636,0.034254,0.054304,0.586816,0.023825,0.040930,0.073688,-1
[INFO ] 304	Cold:0.011225,0.008629,0.036869,0.056275,0.540477,0.022396,0.033350,0.032856,-1
[INFO ] 309	Whole:0.027795,0.022656,0.034451,0.054665,0.587513,0.023857,0.041057,0.073765,-1
[INFO ] 309	Cold:0.011337,0.008573,0.036974,0.056450,0.540407,0.021961,0.032990,0.032108,-1
[INFO ] 314	Whole:0.027745,0.022579,0.034377,0.054220,0.587267,0.024010,0.041055,0.073805,-1
[INFO ] 314	Cold:0.011197,0.008573,0.036826,0.056123,0.540407,0.022766,0.033591,0.033307,-1
[INFO ] 319	Whole:0.027532,0.022546,0.033798,0.054371,0.586816,0.023882,0.040904,0.073183,-1
[INFO ] 319	Cold:0.010972,0.008657,0.035723,0.057241,0.540898,0.022656,0.033747,0.033215,-1
[INFO ] 324	Whole:0.027737,0.022529,0.034241,0.054397,0.586877,0.023903,0.040953,0.073474,-1
[INFO ] 324	Cold:0.011057,0.008629,0.036226,0.056815,0.540407,0.022738,0.033706,0.033329,-1
[INFO ] 329	Whole:0.027581,0.022550,0.033928,0.054412,0.586836,0.023911,0.040910,0.073280,-1
[INFO ] 329	Cold:0.010916,0.008699,0.035548,0.057552,0.540828,0.022928,0.034018,0.033506,-1
[INFO ] 334	Whole:0.027754,0.022525,0.034396,0.054308,0.587021,0.023946,0.040963,0.073482,-1
[INFO ] 334	Cold:0.011309,0.008699,0.037072,0.057054,0.540828,0.022721,0.033777,0.033249,-1
[INFO ] 339	Whole:0.027819,0.022570,0.034249,0.054653,0.586795,0.023986,0.041003,0.073048,-1
[INFO ] 339	Cold:0.011225,0.008840,0.036566,0.058242,0.541319,0.023005,0.034269,0.033664,-1
[INFO ] 344	Whole:0.027549,0.022579,0.034397,0.054341,0.586795,0.023931,0.040883,0.072762,-1
[INFO ] 344	Cold:0.011449,0.008755,0.037349,0.057517,0.540898,0.023137,0.034173,0.033471,-1
[INFO ] 349	Whole:0.027475,0.022439,0.034141,0.053959,0.586303,0.023891,0.040750,0.072869,-1
[INFO ] 349	Cold:0.011197,0.008587,0.036648,0.056429,0.540126,0.022875,0.033723,0.033402,-1
[INFO ] 354	Whole:0.027655,0.022492,0.034229,0.054604,0.587021,0.023883,0.040892,0.073079,-1
[INFO ] 354	Cold:0.011309,0.008699,0.036706,0.057622,0.540828,0.023210,0.034275,0.033904,-1
[INFO ] 359	Whole:0.027680,0.022312,0.034468,0.053944,0.586160,0.023861,0.040658,0.072619,-1
[INFO ] 359	Cold:0.011337,0.008657,0.037115,0.056745,0.540407,0.023196,0.034018,0.033522,-1
[INFO ] 364	Whole:0.027524,0.022296,0.033911,0.053937,0.585975,0.023864,0.040613,0.072273,-1
[INFO ] 364	Cold:0.011281,0.008601,0.036636,0.056230,0.540267,0.023224,0.033957,0.033739,-1
[INFO ] 369	Whole:0.027524,0.022201,0.034209,0.053904,0.585484,0.023822,0.040523,0.071900,-1
[INFO ] 369	Cold:0.011393,0.008629,0.037045,0.056406,0.540267,0.023300,0.034049,0.033632,-1
[INFO ] 374	Whole:0.027450,0.022259,0.033730,0.053898,0.585852,0.023768,0.040542,0.072206,-1
[INFO ] 374	Cold:0.011113,0.008629,0.035993,0.056371,0.540617,0.022960,0.033816,0.033532,-1
[INFO ] 379	Whole:0.027450,0.022193,0.034039,0.053714,0.585484,0.023855,0.040587,0.072680,-1
[INFO ] 379	Cold:0.011169,0.008601,0.036776,0.056382,0.540337,0.023411,0.034148,0.033974,-1
[INFO ] 384	Whole:0.027139,0.022082,0.033785,0.053598,0.585074,0.023793,0.040418,0.072178,-1
[INFO ] 384	Cold:0.011225,0.008587,0.037221,0.056499,0.540337,0.023204,0.033942,0.033406,-1
[INFO ] 389	Whole:0.027352,0.022148,0.033932,0.053449,0.585627,0.023809,0.040448,0.072404,-1
[INFO ] 389	Cold:0.011337,0.008601,0.037384,0.056534,0.540337,0.023254,0.033998,0.033528,-1
[INFO ] 394	Whole:0.027573,0.022197,0.034188,0.054021,0.585586,0.023959,0.040686,0.072642,-1
[INFO ] 394	Cold:0.011337,0.008657,0.037408,0.057126,0.540477,0.023299,0.034119,0.033327,-1
[INFO ] 399	Whole:0.027467,0.022238,0.033986,0.053986,0.585955,0.024126,0.040834,0.072813,-1
[INFO ] 399	Cold:0.011337,0.008643,0.037279,0.056592,0.540337,0.023753,0.034423,0.034065,-1
[INFO ] 404	Whole:0.027229,0.022164,0.033594,0.054115,0.585750,0.023981,0.040687,0.072399,-1
[INFO ] 404	Cold:0.011085,0.008783,0.036425,0.057703,0.541038,0.023567,0.034549,0.034053,-1
[INFO ] 409	Whole:0.027188,0.022140,0.033416,0.053929,0.585360,0.023874,0.040537,0.072317,-1
[INFO ] 409	Cold:0.011000,0.008657,0.036040,0.057020,0.540547,0.023465,0.034236,0.033720,-1
[INFO ] 414	Whole:0.027434,0.022070,0.033827,0.053653,0.584951,0.023961,0.040529,0.072319,-1
[INFO ] 414	Cold:0.011281,0.008615,0.036998,0.056705,0.540267,0.023620,0.034298,0.033927,-1
[INFO ] 419	Whole:0.027237,0.022074,0.033839,0.053538,0.584869,0.024070,0.040606,0.072629,-1
[INFO ] 419	Cold:0.011337,0.008657,0.036648,0.056510,0.540197,0.023582,0.034251,0.033911,-1
[INFO ] 424	Whole:0.027221,0.022054,0.033687,0.053582,0.584807,0.023809,0.040338,0.071927,-1
[INFO ] 424	Cold:0.011057,0.008629,0.036468,0.057207,0.540267,0.023521,0.034320,0.033864,-1
[INFO ] 429	Whole:0.027294,0.021955,0.033521,0.053469,0.584500,0.023845,0.040332,0.072102,-1
[INFO ] 429	Cold:0.011113,0.008629,0.036203,0.056873,0.540337,0.023305,0.034086,0.033503,-1
[INFO ] 434	Whole:0.027237,0.021931,0.033458,0.053436,0.584541,0.023784,0.040311,0.072072,-1
[INFO ] 434	Cold:0.011197,0.008517,0.036671,0.056604,0.539846,0.023377,0.034085,0.033776,-1
[INFO ] 439	Whole:0.027245,0.021968,0.033641,0.053406,0.584479,0.023823,0.040311,0.071884,-1
[INFO ] 439	Cold:0.011169,0.008601,0.036589,0.056856,0.540126,0.023303,0.034021,0.033136,-1
[INFO ] 444	Whole:0.027262,0.022041,0.033761,0.053686,0.584951,0.023931,0.040513,0.072443,-1
[INFO ] 444	Cold:0.011197,0.008517,0.036613,0.056248,0.539706,0.023457,0.034087,0.033948,-1



[INFO ] Training: ...earch/ssh/epinion/train0.2_folder_1, Testing:: ...search/ssh/epinion/test0.2_folder_1.
[DEBUG] User amount: 38451, item amount: 123271
[DEBUG] Rate amount: 531860, scales: {1.0}
[DEBUG] User amount: 38451, item amount: 123271
[DEBUG] Rate amount: 113693, scales: {1.0}
[INFO ] RankMBPR: 30,5.0E-4,0.5,0.5,600,10,3200,100,1.0
[INFO ] 154	Whole:0.023883,0.019634,0.027656,0.045644,0.577960,0.019251,0.034298,0.064367,-1
[INFO ] 154	Cold:0.007324,0.006539,0.024106,0.043356,0.531287,0.014958,0.023801,0.022768,-1
[INFO ] 159	Whole:0.024416,0.019979,0.028619,0.045999,0.578718,0.019876,0.035059,0.065677,-1
[INFO ] 159	Cold:0.007914,0.006426,0.026383,0.041487,0.530796,0.015016,0.023539,0.023009,-1
[INFO ] 164	Whole:0.024965,0.020171,0.029085,0.047235,0.579641,0.020065,0.035510,0.066202,-1
[INFO ] 164	Cold:0.008222,0.006819,0.026699,0.044836,0.532620,0.015180,0.024421,0.023090,-1
[INFO ] 169	Whole:0.025703,0.020561,0.030090,0.047607,0.580932,0.020655,0.036275,0.067881,-1
[INFO ] 169	Cold:0.008587,0.006861,0.027459,0.044667,0.533111,0.016095,0.025282,0.024815,-1
[INFO ] 174	Whole:0.025638,0.020672,0.029845,0.047624,0.581219,0.020696,0.036339,0.068239,-1
[INFO ] 174	Cold:0.008419,0.006917,0.027354,0.045413,0.533111,0.016184,0.025461,0.024662,-1
[INFO ] 179	Whole:0.026089,0.021164,0.030903,0.048847,0.582654,0.021322,0.037275,0.069723,-1
[INFO ] 179	Cold:0.008952,0.007198,0.029033,0.046568,0.534444,0.016851,0.026408,0.025897,-1
[INFO ] 184	Whole:0.026655,0.021422,0.031529,0.049508,0.583782,0.021616,0.037763,0.070688,-1
[INFO ] 184	Cold:0.009457,0.007352,0.030169,0.047158,0.535005,0.016896,0.026641,0.026084,-1
[INFO ] 189	Whole:0.026761,0.021693,0.031780,0.050229,0.584725,0.021970,0.038331,0.071397,-1
[INFO ] 189	Cold:0.009289,0.007422,0.030211,0.048075,0.535496,0.017711,0.027515,0.027140,-1
